id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,square_feet,bedrooms,amenities_count,price_log,reviews_log,nights_log,reviews,nights,Predicted_Price,Price_Suggestion_Diff
28179447,"A COZY COMFY ROOM NEAR THE BEACH,STORES AND JFK",212834813,Olayode,Queens,Arverne,40.59194,-73.8,Private room,50,1,44,01-07-2019,4.57,1,155,122,1,1,3.931825633,3.80666249,0.693147181,44,1,52.022774,2.022773743
24131620,Luxury One Bedroom Apartment in Financial District,26930091,Cindy,Manhattan,Financial District,40.70745,-74.01521,home/apt,265,30,4,02-01-2019,0.35,1,322,647,1,5,5.583496309,1.609437912,3.433987204,4,30,216.13626,-48.86373901
31898630,Bushwick Apartment,239116505,Alexis,Brooklyn,Bushwick,40.69945,-73.93543,Private room,38,3,1,12-02-2019,0.2,1,0,90,1,1,3.663561646,0.693147181,1.386294361,1,3,45.142445,7.142444611
32135728,⭐Sleeps 10 ⭐ Rare 4 Bedroom ⭐ 30 Mins to NYC ⭐,171646902,Sophie,Queens,Elmhurst,40.73102,-73.87383,home/apt,300,2,20,25-06-2019,6.32,1,298,1178,4,8,5.707110265,3.044522438,1.098612289,20,2,299.21008,-0.789916992
32898150,Near Yankee Stadium,232665281,Melinda,Bronx,Concourse,40.82913,-73.92236,Private room,50,1,7,23-06-2019,1.84,1,265,292,1,1,3.931825633,2.079441542,0.693147181,7,1,50.30082,0.300819397
34967678,Luxury 3/2 in Prime Lower East with Elevator!,8014888,Joel And Marie,Manhattan,Chinatown,40.71801,-73.9943,home/apt,499,4,6,27-06-2019,4.62,1,299,2029,3,7,6.214608098,1.945910149,1.609437912,6,4,489.37756,-9.622436523
36207836,Big Room close to LGA Airport. Cuarto Grande.,157053317,Jey,Queens,East Elmhurst,40.76263,-73.88999,Private room,40,1,0,,0,1,318,147,1,1,3.713572067,0,0.693147181,0,1,45.186283,5.186283112
35474830,Huge room in Brooklyn for rent,147228245,Evelyn,Brooklyn,Sunset Park,40.64658,-74.00986,Private room,38,10,0,,0,1,67,97,1,1,3.663561646,0,2.397895273,0,10,38.621696,0.621696472
24115364,Modern Room in historic Harlem,11582560,Hulon,Manhattan,Harlem,40.81503,-73.94341,Private room,54,5,22,13-05-2019,1.45,1,5,229,1,1,4.007333185,3.135494216,1.791759469,22,5,54.669746,0.669746399
3766496,THEATRE DISTRICT - LARGE ROOM,5086937,Josh,Manhattan,Hell's Kitchen,40.76559,-73.99221,Private room,110,2,79,24-06-2019,1.33,1,80,,1,3,4.709530201,4.382026635,1.098612289,79,2,112.579216,2.579216003
3265410,Private Apartment 15 Minutes from the Big Apple,16514175,Karen,Queens,Elmhurst,40.74644,-73.88656,Private room,89,2,40,02-01-2018,0.65,5,1,211,1,2,4.49980967,3.713572067,1.098612289,40,2,88.483765,-0.516235352
35972538,3bedroom First Floor apt in prime Williamsburg,3068092,Marc,Brooklyn,Williamsburg,40.71449,-73.9569,home/apt,196,1,0,,0,1,95,1391,2,5,5.283203729,0,0.693147181,0,1,206.88144,10.88143921
21982096,"Friendly, bustling & safe first floor BK gem!",33738190,Jen,Brooklyn,Sunset Park,40.66222,-73.99567,Private room,85,1,0,,0,3,0,284,1,2,4.454347296,0,0.693147181,0,1,86.382996,1.382995605
30769456,Quarto privado em Astória.,230230484,Clara,Queens,Astoria,40.76501,-73.92502,Private room,80,3,3,02-06-2019,0.48,2,365,181,1,3,4.394449155,1.386294361,1.386294361,3,3,83.26179,3.261787415
9051314,Private Room in Fab East Village,22007415,Hannah,Manhattan,East Village,40.72246,-73.97912,Private room,110,3,2,12-06-2016,0.05,1,0,279,1,1,4.709530201,1.098612289,1.386294361,2,3,97.85542,-12.14457703
12443469,Private patio on the LES.,970831,Phillip,Manhattan,Chinatown,40.71472,-73.99081,home/apt,195,2,80,16-06-2019,2.04,1,14,1972,3,4,5.278114659,4.394449155,1.098612289,80,2,180.39775,-14.60224915
23127964,Bright Soho 2 Bedroom Apartment,5849048,Nima + Kat,Manhattan,SoHo,40.72605,-74.00072,home/apt,169,1,1,26-01-2019,0.18,1,180,859,1,4,5.135798437,0.693147181,0.693147181,1,1,179.67418,10.67417908
25031182,Comfy bedroom in heart of Lower East Side,2830216,Drew,Manhattan,Lower East Side,40.71937,-73.99202,Private room,65,7,9,17-11-2018,0.71,1,0,155,1,1,4.189654742,2.302585093,2.079441542,9,7,66.938324,1.938323975
12854724,Great Modern Studio in Chelsea!,49622928,Oxana,Manhattan,Chelsea,40.74066,-73.99895,home/apt,75,1,132,23-06-2019,4.58,1,317,380,0,1,4.33073334,4.890349128,0.693147181,132,1,78.459045,3.45904541
115748,1 BDRM Apt-Weekend Sublease,585166,Lilly,Queens,Astoria,40.76434,-73.92132,home/apt,110,4,30,16-06-2019,0.32,1,363,1422,2,2,4.709530201,3.433987204,1.609437912,30,4,129.90872,19.90872192
30441795,Stunning Luxury Priv. Room: Prime Upper East!,184670155,James,Manhattan,Upper East Side,40.77566,-73.94747,Private room,100,1,6,17-03-2019,1.02,2,0,289,1,1,4.615120517,1.945910149,0.693147181,6,1,90.9301,-9.069900513
24312400,Private room in cozy Sunnyside apartment,22716889,Paige,Queens,Sunnyside,40.73937,-73.91566,Private room,46,1,9,01-11-2018,0.59,1,0,95,1,1,3.850147602,2.302585093,0.693147181,9,1,48.519787,2.519786835
8519400,2 Bedroom Near Meatpacking,44857362,Bao,Manhattan,Chelsea,40.74041,-74.00141,home/apt,200,1,0,,0,1,0,913,2,5,5.303304908,0,0.693147181,0,1,204.83533,4.835327148
16228505,Clean and Cozy Room in Meatpacking District,21422835,Kate,Manhattan,Chelsea,40.74383,-74.0034,Private room,120,3,0,,0,1,0,72,1,3,4.795790546,0,1.386294361,0,3,121.66245,1.662452698
10088464,Cozy East-Village Room + Rooftop :),51764491,Rachel,Manhattan,East Village,40.73076,-73.98374,Private room,65,2,4,01-02-2016,0.09,1,0,223,1,1,4.189654742,1.609437912,1.098612289,4,2,71.57059,6.570587158
33771697,Cozy Central Park Pad Close To Everything!,253429887,Hubert & Val,Manhattan,Upper West Side,40.7762,-73.98028,home/apt,274,4,9,02-07-2019,3.55,1,34,762,1,5,5.616771098,2.302585093,1.609437912,9,4,265.5042,-8.495788574
30157535,New York with a hint of European,226572566,Sophia,Manhattan,Upper East Side,40.77066,-73.94993,home/apt,140,5,24,25-06-2019,3.35,1,48,838,1,3,4.94875989,3.218875825,1.791759469,24,5,142.92126,2.921264648
24115562,NYC TOP CHOICE RMS located close to pub transport,55948559,Barry,Bronx,Pelham Gardens,40.86615,-73.84185,Private room,35,1,6,18-06-2019,0.4,4,0,131,,1,3.583518938,1.945910149,0.693147181,6,1,37.67381,2.673809052
1785187,Classic Cool Comfortable LES,8222814,Rock,Manhattan,Lower East Side,40.72131,-73.98527,Private room,100,3,210,05-07-2019,3.01,1,256,269,1,1,4.615120517,5.351858133,1.386294361,210,3,96.85759,-3.142410278
20188905,"Spacious 1BR  in Park Slope, Brooklyn NEAR PARK",8345393,Alexandra,Brooklyn,South Slope,40.66563,-73.98669,home/apt,150,2,3,24-08-2017,0.13,1,0,420,0,5,5.017279837,1.386294361,1.098612289,3,2,162.22296,12.22296143
21344179,"bright airy 1BR in Prime downtown NY, view of city",4285729,Mark,Manhattan,Chinatown,40.71339,-73.99115,home/apt,188,3,6,22-04-2019,0.44,1,364,1217,2,3,5.241747015,1.945910149,1.386294361,6,3,189.3111,1.311096191
13532128,Colorful 1 bedroom Brooklyn Apartment,3239574,Miraya,Brooklyn,Bedford-Stuyvesant,40.68501,-73.95904,home/apt,130,2,6,11-12-2016,0.18,1,0,1277,3,2,4.875197323,1.945910149,1.098612289,6,2,130.78995,0.78994751
33589352,B-comfortable queen size bed try it yourself,50375092,Mohamad,Staten Island,Dongan Hills,40.57882,-74.09197,Private room,49,1,8,09-06-2019,2.53,3,342,296,1,1,3.912023005,2.197224577,0.693147181,8,1,49.828224,0.828224182
34436245,"Big, Sunny Room with Rooftop View-Midtown West",186302609,Bini,Manhattan,Hell's Kitchen,40.77157,-73.99309,Private room,150,9,0,,0,1,141,254,1,3,5.017279837,0,2.302585093,0,9,145.99434,-4.005661011
35711784,Private 1BR Apt 3min from Times Square,268352337,Logan,Manhattan,Hell's Kitchen,40.76494,-73.98874,home/apt,250,1,0,,0,2,360,815,1,4,5.525452939,0,0.693147181,0,1,242.03444,-7.965560913
22541685,Comfortable and Clean Place in Bed-Stuy,22414216,Crystal,Brooklyn,Bedford-Stuyvesant,40.6899,-73.93634,Private room,39,30,0,,0,1,220,97,1,1,3.688879454,0,3.433987204,0,30,41.17769,2.177688599
22247923,Cozy East Village Home Away From Home,68112758,Alexandra,Manhattan,East Village,40.72188,-73.97957,home/apt,237,4,7,25-10-2018,0.45,1,0,1370,4,5,5.472270674,2.079441542,1.609437912,7,4,219.8558,-17.14419556
23338901,Bedroom + Private bathroom in Williamsburg!,12128354,Anna,Brooklyn,Williamsburg,40.70744,-73.94681,Private room,100,1,0,,0,1,0,126,1,3,4.615120517,0,0.693147181,0,1,103.72852,3.728523254
31057603,Home in the heart of Brooklyn,20287808,Karen,Brooklyn,Bedford-Stuyvesant,40.69497,-73.94978,home/apt,69,30,0,,0,1,0,622,1,1,4.248495242,0,3.433987204,0,30,69.52822,0.52822113
34340593,Beaut room 10min away from the city with Prkg Avbl,247092108,Jackie,Queens,Astoria,40.76701,-73.91208,Private room,79,1,2,22-05-2019,1.05,3,281,184,1,1,4.382026635,1.098612289,0.693147181,2,1,58.688732,-20.31126785
13622454,"Large 1 Bed/1 Bath by Central Park, Hunter College",78912246,Priya,Manhattan,Upper East Side,40.76711,-73.96177,home/apt,199,1,3,01-10-2016,0.09,1,0,982,2,4,5.298317367,1.386294361,0.693147181,3,1,184.97073,-14.02926636
1781786,Charming 1BR  ,9352452,Zuffina,Manhattan,Harlem,40.80395,-73.95519,home/apt,150,3,50,07-05-2019,0.74,1,152,288,0,5,5.017279837,3.931825633,1.386294361,50,3,199.95137,49.95137024
21973767,Spring in NYC! The perfect spot.,13242534,Elizabeth,Manhattan,Chelsea,40.73936,-73.99753,home/apt,250,7,6,05-06-2018,0.33,1,0,1194,2,5,5.525452939,1.945910149,2.079441542,6,7,182.29376,-67.70623779
16163874,Amazing Designer  Brownstone Garden  Apartment,105507665,Paul,Brooklyn,Bedford-Stuyvesant,40.68249,-73.93234,home/apt,150,4,73,24-06-2019,2.33,1,228,,2,4,5.017279837,4.304065093,1.609437912,73,4,154.2888,4.288803101
3278436,UWS 2 BR 2 Ba. Gorgeous Apt!,7105630,Christine,Manhattan,Upper West Side,40.78206,-73.97797,home/apt,330,4,11,25-11-2017,0.18,1,260,531,0,7,5.802118375,2.48490665,1.609437912,11,4,342.28027,12.28027344
31539570,Beautiful and cozy 2Br with private terrace,7225691,Jérôme,Manhattan,Lower East Side,40.72278,-73.98902,home/apt,350,1,46,01-07-2019,7.89,2,342,515,1,7,5.860786223,3.850147602,0.693147181,46,1,352.13464,2.134643555
36428186,Private house Apartment,141511069,Carolina,Bronx,Morrisania,40.83146,-73.89666,home/apt,80,7,0,,0,1,71,1067,2,2,4.394449155,0,2.079441542,0,7,100.68493,20.68492889
33783445,MI CASA ES TÚ CASA,253118370,Mary,Queens,Flushing,40.76409,-73.82928,Private room,53,1,23,07-07-2019,8.73,2,161,184,1,1,3.988984047,3.17805383,0.693147181,23,1,53.31827,0.318271637
1148978,1 BR 1/2 block to A/B/C/D trains,6298986,Marcelo,Manhattan,Washington Heights,40.83307,-73.93957,Private room,48,14,46,17-05-2019,0.62,1,287,184,1,1,3.891820298,3.850147602,2.708050201,46,14,47.537647,-0.462352753
550858,Gorgeous Chelsea loft in the heart of Manhattan,2277487,Henrik,Manhattan,Chelsea,40.74664,-73.99441,home/apt,399,3,15,10-08-2017,0.31,1,0,645,0,7,5.991464547,2.772588722,1.386294361,15,3,331.9594,-67.04058838
5735447,Charming 1BR in Brooklyn Brownstone,4471002,Janet,Brooklyn,Fort Greene,40.68914,-73.97406,home/apt,200,1,0,,0,2,0,536,1,3,5.303304908,0,0.693147181,0,1,161.66292,-38.33708191
4488882,Lovely Garden Apartment in Bklyn,23287601,Petal,Brooklyn,Flatlands,40.62598,-73.92509,home/apt,125,3,2,21-09-2016,0.05,1,161,2199,3,1,4.836281907,1.098612289,1.386294361,2,3,97.82847,-27.17153168
21977693,Sunny Private Bedroom in East Village,2863092,Emma,Manhattan,East Village,40.7253,-73.98861,Private room,85,7,0,,0,1,0,230,1,3,4.454347296,0,2.079441542,0,7,89.35273,4.352729797
20183883,Time Square & Central Park Condo Sleeps6,76626328,Zachary,Manhattan,Hell's Kitchen,40.76336,-73.98646,home/apt,275,2,86,23-06-2019,3.68,1,137,522,1,5,5.620400866,4.465908119,1.098612289,86,2,225.31708,-49.68292236
31101102,Quarto espaçoso perto de Manhattan!,190389545,Andressa,Queens,Long Island City,40.75408,-73.94098,Private room,48,2,21,24-04-2019,3.25,2,0,166,1,1,3.891820298,3.091042453,1.098612289,21,2,51.25598,3.255981445
12166897,Life Is Beautiful near Central Park,4350664,Denia,Manhattan,East Harlem,40.79636,-73.94342,Private room,89,5,62,02-07-2019,1.82,1,271,338,1,1,4.49980967,4.143134726,1.791759469,62,5,84.69293,-4.307067871
335820,4 Beds 2 Bathrooms Rental 1,1709216,Steve And Heather,Brooklyn,East Flatbush,40.63611,-73.94637,home/apt,120,3,79,29-04-2019,0.88,4,349,998,2,3,4.795790546,4.382026635,1.386294361,79,3,118.52362,-1.476379395
18332922,Spacious Apt in the LES,3859814,Alexandria,Manhattan,Lower East Side,40.72166,-73.98893,home/apt,278,5,53,15-06-2019,2.01,1,30,320,,5,5.631211782,3.988984047,1.791759469,53,5,257.57697,-20.42303467
4069681,"""DECO CASA""  2 Bedroom Greenpoint Brooklyn",20741012,Devin,Brooklyn,Greenpoint,40.73357,-73.95439,home/apt,75,2,102,30-06-2019,4.27,1,30,1988,3,1,4.33073334,4.634728988,1.098612289,102,2,79.99823,4.99822998
23372015,"Enjoy this vast, chic apt, 15-to-Midtown w/Kingbed",17314413,Jason,Manhattan,Washington Heights,40.83921,-73.93535,home/apt,120,4,10,21-04-2019,0.6,1,4,683,1,1,4.795790546,2.397895273,1.609437912,10,4,117.76076,-2.239242554
21713551,Wonderful Upper East Side Lux Close to Subway,17887542,Viktor,Manhattan,Upper East Side,40.76401,-73.95823,home/apt,138,7,1,11-12-2017,0.05,1,0,1178,2,1,4.934473933,0.693147181,2.079441542,1,7,129.24908,-8.750915527
13173263,Massive Bedroom Prime Flatiron Location,6652697,Austen,Manhattan,Chelsea,40.73769,-73.99026,Private room,350,30,0,,0,1,365,203,1,6,5.860786223,0,3.433987204,0,30,346.0486,-3.951385498
34060973,"Roomy, sun-drenched, one-bedroom apartment",18811278,Anna Lien,Queens,Ridgewood,40.70741,-73.91534,home/apt,150,7,0,,0,1,0,614,1,4,5.017279837,0,2.079441542,0,7,159.13693,9.136932373
2253500,Fantastic Soho/Tribeca Loft,11473727,Sal,Manhattan,Tribeca,40.7196,-74.00571,home/apt,250,30,4,11-11-2018,0.06,1,310,561,0,4,5.525452939,1.609437912,3.433987204,4,30,244.6611,-5.338897705
326832,Cozy Upper East Side Studio,668564,Nitzan,Manhattan,Upper East Side,40.77471,-73.95574,home/apt,159,2,32,23-06-2019,0.47,1,7,1564,3,5,5.075173815,3.496507561,1.098612289,32,2,163.82655,4.826553345
30445079,Spiritual Oasis in the East Village,37254146,Atma,Manhattan,East Village,40.72877,-73.98249,home/apt,189,19,1,04-01-2019,0.16,1,200,625,,5,5.247024072,0.693147181,2.995732274,1,19,193.6795,4.679504395
16725924,Light up room close to Central Park,68762417,Simon,Manhattan,East Harlem,40.79453,-73.94543,Private room,75,1,110,16-06-2019,3.65,4,34,180,1,2,4.33073334,4.709530201,0.693147181,110,1,77.58742,2.587417603
1880539,Room in spacious charming loft,9790609,Naomi,Brooklyn,Williamsburg,40.71216,-73.96615,Private room,85,3,92,28-06-2019,1.57,1,123,206,1,3,4.454347296,4.532599493,1.386294361,92,3,90.83021,5.830207825
387377,THERE'S NO PLACE LIKE HOME.........,390251,Lilly,Manhattan,Harlem,40.80151,-73.9522,home/apt,165,2,70,03-06-2019,0.8,4,15,1414,2,3,5.111987788,4.262679877,1.098612289,70,2,130.62628,-34.37371826
15080267,"Huge Brownstone,Private Garden- Pet chicks & eggs.",8993084,Kimberly,Brooklyn,Bedford-Stuyvesant,40.69059,-73.95602,Private room,99,3,20,12-02-2019,0.61,4,90,193,1,1,4.605170186,3.044522438,1.386294361,20,3,69.44631,-29.55368805
27203413,Quiet Apartment/ Private Entrance/ Free Parking,204810113,Maria,Staten Island,New Brighton,40.63813,-74.0929,Private room,115,3,42,21-06-2019,3.8,1,115,81,1,3,4.753590191,3.761200116,1.386294361,42,3,114.22522,-0.774780273
11587779,Upper West Side- 1 room in 3bed apt,27125291,Arthur,Manhattan,Upper West Side,40.79908,-73.96141,Private room,79,1,4,21-05-2017,0.1,1,0,260,1,1,4.382026635,1.609437912,0.693147181,4,1,71.758,-7.241996765
17922181,Cute UWS studio off CPW,5162192,Amy,Manhattan,Upper West Side,40.79857,-73.96162,home/apt,110,30,9,19-05-2019,0.38,12,161,2198,4,2,4.709530201,2.302585093,3.433987204,9,30,111.10807,1.108070374
14089094,Cozy 1 Bedroom in Brooklyn,84738777,Rohan,Brooklyn,Sunset Park,40.64187,-74.01252,Private room,30,2,1,06-09-2016,0.03,1,0,227,1,1,3.433987204,0.693147181,1.098612289,1,2,32.347595,2.347595215
6044268,Family summer on the Hudson - 1 wk. min. 8/16-9/4,6657363,Amy,Manhattan,Battery Park City,40.71111,-74.01567,home/apt,195,7,0,,0,1,0,866,2,4,5.278114659,0,2.079441542,0,7,200.28731,5.287307739
980098,Quiet ST MARK'S PLACE ARTIST'S GEM,5364702,Lynn,Manhattan,East Village,40.72658,-73.98907,home/apt,199,2,54,02-07-2019,0.72,1,322,781,1,4,5.298317367,4.007333185,1.098612289,54,2,207.21825,8.21824646
23899015,Beautiful Brooklyn Brownstone!,23422026,Stephanie,Brooklyn,Bedford-Stuyvesant,40.68998,-73.93716,home/apt,125,3,0,,0,1,125,324,0,1,4.836281907,0,1.386294361,0,3,117.80386,-7.196136475
28287064,"""THE MANHATTAN OASIS"" Penthouse & Private Terrace",213438424,Jen,Manhattan,East Village,40.72936,-73.98093,home/apt,345,2,35,03-06-2019,3.44,1,262,618,0,6,5.846438775,3.583518938,1.098612289,35,2,341.5015,-3.498504639
32403665,3rd floor Master Suite,22819324,Patricia,Brooklyn,Bushwick,40.69678,-73.90828,Private room,50,2,1,25-06-2019,1,2,0,295,1,1,3.931825633,0.693147181,1.098612289,1,2,49.85894,-0.141059875
34575989,The Clifton Place,260891097,Earl,Brooklyn,Bedford-Stuyvesant,40.68762,-73.95332,Private room,120,2,2,25-06-2019,1.58,2,88,139,1,3,4.795790546,1.098612289,1.098612289,2,2,121.98604,1.986038208
34312163,Queen Room,95570540,Eileen,Staten Island,Oakwood,40.56033,-74.11953,Private room,65,1,1,28-06-2019,1,3,179,185,1,1,4.189654742,0.693147181,0.693147181,1,1,65.11731,0.11730957
3482919,Awesome SoHo/Little Italy 1BD,4320908,David,Manhattan,Nolita,40.72044,-73.99645,home/apt,175,7,0,,0,1,0,343,0,5,5.170483995,0,2.079441542,0,7,186.9018,11.90179443
22101002,Antique Suite,158034247,Christine,Brooklyn,Gravesend,40.58985,-73.98482,Private room,55,2,25,21-03-2019,1.34,1,0,208,1,1,4.025351691,3.258096538,1.098612289,25,2,56.20811,1.208110809
14137017,Modern 1 BR Williamsburg Apartment with backyard,85313871,Andrew,Brooklyn,Williamsburg,40.70965,-73.95782,home/apt,130,3,4,26-12-2016,0.12,1,0,,1,2,4.875197323,1.609437912,1.386294361,4,3,122.66431,-7.335693359
4076084,Alcove Studio & Terrace best part of Williamsburg!,7116594,Russell,Brooklyn,Williamsburg,40.71009,-73.96471,home/apt,132,3,2,30-12-2017,0.05,1,0,1777,3,3,4.890349128,1.098612289,1.386294361,2,3,137.4791,5.479095459
12389574,"More Space, 3 BR, 2 Bath, 2 floors",42329946,Collin,Brooklyn,Bushwick,40.69294,-73.92287,home/apt,260,4,105,15-06-2019,2.85,1,48,683,1,5,5.564520407,4.663439094,1.609437912,105,4,249.06512,-10.93487549
1171566,Nolita: 1BR with private bathroom,6395317,Pierre,Manhattan,Nolita,40.72011,-73.99468,Private room,100,15,5,30-04-2019,0.08,1,197,159,1,1,4.615120517,1.791759469,2.772588722,5,15,95.09843,-4.901573181
411525,Beautiful Room + Private Balcony,1697784,Jonathan,Brooklyn,Williamsburg,40.71472,-73.96225,Private room,120,6,62,17-05-2019,0.7,2,15,259,1,1,4.795790546,4.143134726,1.945910149,62,6,115.9046,-4.095397949
26304871,New York City (Downtown) accessibly sleeps 6,197794017,Zoraida,Bronx,Bronxdale,40.85456,-73.86921,home/apt,79,2,36,24-06-2019,3.33,1,10,596,1,2,4.382026635,3.610917913,1.098612289,36,2,78.1353,-0.864700317
25426781,Charming Artistic Flat in Brooklyn,17581024,Kemar,Brooklyn,Park Slope,40.67731,-73.98138,Private room,75,1,41,13-06-2019,3.05,2,54,180,1,2,4.33073334,3.737669618,0.693147181,41,1,77.048904,2.048904419
24392461,Master bedroom W/ Ensuite in centre of EVERYTHING,24405003,Bianca,Manhattan,Chinatown,40.7138,-73.99371,Private room,125,3,4,16-10-2018,0.31,3,90,180,1,2,4.836281907,1.609437912,1.386294361,4,3,121.40082,-3.599182129
8105749,Beautiful 1 bedroom in city center,23613165,Gia,Manhattan,Midtown,40.75932,-73.96396,home/apt,140,2,2,07-01-2016,0.04,1,0,972,2,3,4.94875989,1.098612289,1.098612289,2,2,144.67993,4.679931641
30690149,Upscale Artsy Apartment in Brooklyn - Free Parking,22205488,Allie,Brooklyn,Crown Heights,40.6751,-73.91035,home/apt,100,2,7,11-03-2019,1.03,1,0,2036,3,2,4.615120517,2.079441542,1.098612289,7,2,87.85097,-12.14903259
2257064,Sunny Room in Heart of Williamsburg,11526701,Victor,Brooklyn,Williamsburg,40.71357,-73.96279,Private room,75,4,3,05-01-2016,0.05,1,0,82,,2,4.33073334,1.386294361,1.609437912,3,4,81.697495,6.697494507
28682647,Private room in Bushwick Brooklyn,216392786,Kaz,Brooklyn,Bushwick,40.6982,-73.93034,Private room,60,2,21,28-05-2019,2.31,1,57,152,1,1,4.110873864,3.091042453,1.098612289,21,2,60.81712,0.817119598
9560034,Huge room in LES townhouse,23854797,Joel,Manhattan,Lower East Side,40.72136,-73.98767,Private room,85,1,1,06-06-2016,0.03,1,0,211,1,1,4.454347296,0.693147181,0.693147181,1,1,87.07091,2.070907593
9842363,Luxury apartment across One World,50680790,Felipe,Manhattan,Financial District,40.7088,-74.01455,home/apt,275,2,0,,0,1,0,753,1,3,5.620400866,0,1.098612289,0,2,259.609,-15.39099121
8174397,Roosevelt Island-great location,9511935,Jocelyn,Manhattan,Roosevelt Island,40.76641,-73.94561,Shared room,45,1,1,13-09-2015,0.02,1,0,281,1,1,3.828641396,0.693147181,0.693147181,1,1,48.113773,3.113773346
59709,"Artistic, Cozy, and Spacious w/ Patio! Sleeps 5",186084,Ricardo & Ashlie,Manhattan,Chinatown,40.71756,-73.99503,home/apt,250,4,18,01-07-2019,0.18,2,265,2126,3,3,5.525452939,2.944438979,1.609437912,18,4,195.4336,-54.56640625
