id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,amenities,square_feet,bedrooms
35831474,"Large Apt with Patio, walking to Times Square!!!!!",79008205,Josh,Manhattan,Midtown,40.75225,-73.97107,Entire home/apt,165,1,0,,,2,330,"{""Air conditioning"", ""Refrigerator"", ""Wifi""}",501.0,1.0
18948184,Upper East Side Oversized Studio,132103681,Kelly,Manhattan,Upper East Side,40.78285,-73.94875,Entire home/apt,129,30,2,2017-06-24,0.08,1,0,"{""Air conditioning"", ""Refrigerator""}",614.0,1.0
13987276,"Cozy, two bedrooms in a shared apartment.",83476674,Carmen,Manhattan,Harlem,40.83065,-73.94708,Private room,150,1,1,2016-08-21,0.03,1,87,"{""Washer"", ""Wifi"", ""Air conditioning"", ""Refrigerator""}",187.0,
13725947,"Large bedroom, with sunny deck  backyard.",2352388,Mas,Brooklyn,Crown Heights,40.67992,-73.95902,Private room,80,1,22,2018-12-16,0.6,1,0,"{""Hot water"", ""Microwave""}",146.0,1.0
35492664,Modern Bushwick 2BR (15 Minutes to Manhattan!),266531875,Willy,Brooklyn,Bushwick,40.69222,-73.91971,Entire home/apt,200,2,2,2019-07-02,2.0,3,351,"{""Wifi"", ""Heating"", ""Hot water"", ""Air conditioning"", ""Microwave""}",1181.0,2.0
26843289,Brighton Beach modern apartment (See description),58477936,Lev,Brooklyn,Brighton Beach,40.58022,-73.9558,Entire home/apt,75,2,48,2019-06-29,4.02,1,169,"{""Heating""}",1352.0,3.0
28349233,Private room blocks away from HBO's The Deuce set!,34607061,Elizabeth,Manhattan,Washington Heights,40.84067,-73.93602,Private room,36,28,4,2019-06-01,0.47,1,284,"{""Washer""}",74.0,1.0
6988905,A Perfect Midtown Studio (24/hr Doorman),36133913,Matt,Manhattan,Midtown,40.7544,-73.97345,Entire home/apt,190,2,25,2018-11-19,0.51,1,4,"{""Air conditioning"", ""Heating"", ""Hot water""}",1393.0,3.0
33605327,"SMALL ROOM NO WINDOW, NO AIR CONDITIONER V-ROOM",59156312,Viviana,Queens,Woodhaven,40.6875,-73.8664,Private room,39,3,8,2019-06-21,3.04,9,358,"{""Hot water""}",181.0,1.0
1479113,"Spacious, quiet room with private full bathroom.",176836,Gil,Manhattan,Lower East Side,40.71501,-73.98061,Private room,49,1,90,2019-01-01,1.29,1,0,"{""Heating""}",118.0,
7094262,53rd & 3rd Midtown Manhattan,22625462,Gwendolyn,Manhattan,Midtown,40.75788,-73.9689,Entire home/apt,149,2,14,2016-05-01,0.3,1,0,"{""Kitchen""}",501.0,1.0
7643399,APARTMENT WITH PARKING BY HOSPITAL,39918716,Kazi,Brooklyn,East Flatbush,40.65551,-73.94206,Entire home/apt,199,2,6,2017-10-02,0.16,1,130,"{""Hot water"", ""Kitchen"", ""Air conditioning""}",640.0,1.0
12249461,Cosy room in Brooklyn! 2min to Sbwy,24291213,Joerg,Brooklyn,Sunset Park,40.63877,-74.01993,Private room,35,1,2,2016-04-08,0.05,2,0,"{""Kitchen""}",279.0,1.0
27582416,Luxury Private Condo/Apartment,69997531,Markus,Brooklyn,Crown Heights,40.67512,-73.94192,Private room,82,2,21,2019-06-30,1.94,1,175,"{""Kitchen""}",216.0,1.0
4271877,New Private Bathroom Master Bedroom,21091779,Caroline,Brooklyn,Bedford-Stuyvesant,40.6869,-73.92254,Private room,69,1,121,2019-06-22,2.68,3,286,"{""Wifi""}",,1.0
811450,Private Townhouse Guest Suite,4267089,Jo,Brooklyn,Bedford-Stuyvesant,40.68194,-73.92757,Private room,79,4,1,2015-01-02,0.02,1,359,"{""Air conditioning"", ""Washer"", ""Microwave""}",69.0,1.0
35839059,Light filled studio apt with expansive city view,106823925,Kyle,Brooklyn,Downtown Brooklyn,40.68886,-73.98303,Entire home/apt,100,2,0,,,1,69,"{""Refrigerator""}",523.0,0.0
22400856,Hip and cozy LES apartment,50312214,Isabella,Manhattan,Lower East Side,40.71975,-73.98975,Entire home/apt,115,2,1,2017-12-30,0.05,1,0,"{""Hot water""}",650.0,1.0
30823651,Hotel living! Private large bedroom & bath!!,83490060,Annette,Bronx,Throgs Neck,40.81518,-73.82708,Private room,99,1,1,2019-01-05,0.16,1,318,"{""Heating"", ""Refrigerator"", ""Air conditioning""}",208.0,1.0
10154138,Amazing Apt in the West Village,23419527,Diana,Manhattan,West Village,40.73713,-74.00358,Entire home/apt,225,3,1,2016-01-02,0.02,1,0,"{""Kitchen"", ""Microwave"", ""Air conditioning"", ""Hot water""}",1100.0,2.0
16271281,"Peaceful, cozy studio in Chinatown",46382018,Steven,Manhattan,Chinatown,40.7162,-73.99379,Entire home/apt,90,20,0,,,1,0,"{""Wifi"", ""Refrigerator"", ""Washer""}",2283.0,3.0
2935456,UWS Luxury Studio Near CentralPark,10395636,Joseph,Manhattan,Upper West Side,40.77435,-73.97889,Entire home/apt,195,2,32,2016-12-19,0.51,1,0,"{""Refrigerator"", ""Air conditioning"", ""Hot water""}",946.0,2.0
35612982,Luggage drop off ONLY! Close to LGA & JFK,108512889,Syed,Queens,Sunnyside,40.73954,-73.92095,Shared room,12,1,0,,,1,359,"{""Kitchen""}",103.0,1.0
15987034,near Williamsburg/Manhattan/ Greenpoint - 1 b/1b,19803201,Gino,Brooklyn,Greenpoint,40.72388,-73.9404,Entire home/apt,150,3,0,,,2,364,"{""Kitchen"", ""Air conditioning"", ""Hot water""}",2328.0,3.0
298073,"Bright, Airy Williamsburg Apt",1536533,Irina,Brooklyn,Williamsburg,40.71629,-73.95786,Entire home/apt,130,14,23,2016-11-08,0.25,1,25,"{""Hot water""}",386.0,0.0
23129919,Fits like a glove,171888683,Michal,Brooklyn,Park Slope,40.67226,-73.97251,Entire home/apt,100,10,11,2019-03-31,0.67,1,0,"{""Heating"", ""Wifi"", ""Refrigerator""}",655.0,1.0
12188721,"Cozy room in bushwick, Brooklyn",517866,Jose,Brooklyn,Bushwick,40.69021,-73.91019,Private room,80,3,0,,,1,83,"{""Microwave""}",236.0,1.0
21844210,"Large, sunny oasis in Manhattan",135554944,Stacey-Ann,Manhattan,Harlem,40.81088,-73.9441,Entire home/apt,275,2,2,2018-05-07,0.11,1,0,"{""Heating"", ""Hot water"", ""Microwave"", ""Air conditioning"", ""Refrigerator""}",,2.0
34603173,Beautiful apartment in the heart of Brooklyn.,155812868,Milana,Brooklyn,Brighton Beach,40.57835,-73.96407,Entire home/apt,119,1,0,,,2,136,"{""Microwave""}",1920.0,3.0
4403972,Upper east doorman,22860848,Seth,Manhattan,Upper East Side,40.77891,-73.9484,Entire home/apt,295,6,0,,,1,0,"{""Kitchen"", ""Air conditioning"", ""Microwave"", ""Hot water""}",1167.0,3.0
27930717,Charming and cozy bedroom - close to Manhattan,34817471,Maxime,Queens,Long Island City,40.7583,-73.93294,Private room,70,4,3,2018-09-24,0.29,1,0,"{""Wifi""}",245.0,1.0
6738524,"Stunning, sunny 1bedroom, Greenpoit",35287916,Naum & Alexandra,Brooklyn,Greenpoint,40.73401,-73.95471,Entire home/apt,150,14,1,2015-09-01,0.02,1,0,"{""Washer"", ""Wifi"", ""Refrigerator""}",897.0,2.0
13549494,"Cozy Studio, close to everything!",4454121,Gayle,Manhattan,Upper East Side,40.76172,-73.96538,Entire home/apt,179,3,24,2019-06-16,0.65,1,3,"{""Heating"", ""Hot water"", ""Wifi""}",882.0,2.0
16252761,Kosher 1 bedroom with balcony & private bathroom,106272021,Esther,Brooklyn,Prospect-Lefferts Gardens,40.66313,-73.94028,Private room,80,1,12,2018-06-10,0.39,3,5,"{""Hot water"", ""Microwave"", ""Refrigerator""}",252.0,1.0
27524836,Quiet and cozy room in Clinton Hill,7098693,Neha,Brooklyn,Bedford-Stuyvesant,40.69073,-73.95965,Private room,75,3,0,,,1,0,"{""Refrigerator""}",81.0,1.0
22115009,Shared room with Bed Tent (Privacy Pop).,44620317,Claudia,Queens,Corona,40.74061,-73.85651,Shared room,45,1,8,2018-09-28,0.53,4,347,"{""Hot water""}",288.0,1.0
25546901,Green home by Prospect Park,29506,Clare,Brooklyn,Prospect-Lefferts Gardens,40.66282,-73.95902,Entire home/apt,200,5,4,2019-01-01,0.33,1,1,"{""Microwave"", ""Air conditioning"", ""Refrigerator""}",1255.0,2.0
27727321,Simplicity,209332627,Adriana,Manhattan,Washington Heights,40.85711,-73.93004,Private room,75,2,4,2019-06-15,1.67,2,58,"{""Kitchen"", ""Air conditioning""}",186.0,1.0
765315,Bed & Bathroom in Williamsburg Loft,4034995,Susan,Brooklyn,Williamsburg,40.71203,-73.95993,Private room,115,2,91,2017-04-30,1.18,1,258,"{""Refrigerator"", ""Kitchen"", ""Air conditioning""}",125.0,1.0
13688739,Comfy Cave Inn,79752355,Eduardo,Bronx,Fordham,40.85859,-73.89571,Entire home/apt,65,1,9,2017-09-02,0.25,1,0,"{""Washer""}",825.0,1.0
35035202,"Bronx, Little Italy, Arthur Ave, Fordham, Yanks.",256683560,Jorge,Bronx,Belmont,40.85539,-73.88769,Private room,69,1,3,2019-06-30,3.0,2,359,"{""Heating""}",119.0,1.0
10080979,One Bedroom - Gramery Park,51728257,Joseph,Manhattan,Gramercy,40.73462,-73.98227,Entire home/apt,140,4,1,2015-12-21,0.02,1,0,"{""Heating"", ""Air conditioning""}",516.0,0.0
22085754,Cozy Private One Bedroom,38609489,Kathleen,Brooklyn,Bushwick,40.70032,-73.92985,Private room,40,4,1,2017-12-29,0.05,1,0,"{""Hot water""}",340.0,1.0
1738513,Sunny Floral Artist Apartment Chinatown LES,5064855,Krista,Manhattan,Two Bridges,40.70911,-73.99685,Entire home/apt,180,3,18,2019-06-30,0.26,1,72,"{""Hot water"", ""Heating"", ""Kitchen"", ""Refrigerator"", ""Microwave""}",630.0,1.0
2545184,Great room! Good for med students!,4096786,Nicolas,Bronx,Norwood,40.87605,-73.88047,Private room,70,6,40,2019-03-01,0.73,1,313,"{""Refrigerator""}",250.0,1.0
35801208,Comfy 2 bedroom Close To Manhattan,256911412,Taylor,Brooklyn,Williamsburg,40.70469,-73.9369,Entire home/apt,101,4,0,,,1,27,"{""Kitchen"", ""Washer"", ""Refrigerator""}",594.0,0.0
28136987,ParkView Modern Design New 4 Bedrooms Apartment,127571361,Wendy,Brooklyn,Bay Ridge,40.63939,-74.03028,Entire home/apt,134,2,35,2019-06-21,3.4,1,34,"{""Hot water"", ""Microwave""}",1345.0,3.0
2835738,Apt Lincoln Center And Central Park! Best location,2074433,Anna,Manhattan,Upper West Side,40.77397,-73.98242,Entire home/apt,299,2,155,2019-06-21,2.46,1,267,"{""Hot water"", ""Microwave"", ""Air conditioning""}",694.0,1.0
8426874,Private Holiday Loft in the East Village,17853061,Jonathan,Manhattan,East Village,40.73106,-73.98467,Entire home/apt,120,3,4,2019-01-01,0.09,1,0,"{""Microwave"", ""Washer""}",625.0,0.0
32064705,Spacious private bedroom in Hamilton Heights,6407054,Melissa,Manhattan,Harlem,40.82051,-73.95291,Private room,53,1,4,2019-06-23,0.85,3,0,"{""Heating""}",100.0,1.0
5903889,PRIVATE BEDROOM on Lower East Side,30616009,Daniel,Manhattan,Chinatown,40.71758,-73.99201,Private room,84,1,2,2017-06-25,0.08,1,2,"{""Microwave"", ""Heating""}",206.0,1.0
30417877,Private Room #2 in Brooklyn,25077909,Carlos,Brooklyn,Bedford-Stuyvesant,40.69044,-73.92636,Private room,50,3,10,2019-06-26,1.59,2,235,"{""Hot water""}",229.0,
939657,Behind the Red Door II ,5076827,Diane And Craig,Manhattan,Harlem,40.81071,-73.94493,Entire home/apt,140,30,81,2019-05-31,1.05,2,194,"{""Washer"", ""Microwave""}",1285.0,2.0
19582132,Ground floor Apartment,5447617,Jeffrey,Brooklyn,Bedford-Stuyvesant,40.68199,-73.93665,Entire home/apt,95,30,2,2017-09-28,0.09,3,248,"{""Air conditioning""}",336.0,0.0
8192789,Spacious Private Parlor Suite in Heart of Harlem,2808153,Basil And Jacqueline,Manhattan,Harlem,40.80565,-73.94621,Entire home/apt,150,2,13,2019-06-08,0.42,2,271,"{""Washer"", ""Hot water"", ""Air conditioning"", ""Kitchen"", ""Refrigerator""}",2186.0,4.0
30875053,INCREDIBLE 1-BEDROOM IN MANHATTAN TOO,230670970,Jenuine,Manhattan,Harlem,40.81573,-73.94036,Entire home/apt,195,30,2,2019-05-13,0.62,1,239,"{""Hot water"", ""Refrigerator"", ""Kitchen"", ""Washer"", ""Heating""}",988.0,2.0
27952988,"Light-drenched room in cozy, art-filled apartment",4441146,Michele,Brooklyn,Carroll Gardens,40.67724,-73.99797,Private room,75,1,25,2019-06-03,2.36,1,65,"{""Microwave"", ""Kitchen""}",224.0,1.0
3876850,Beautiful -  Upper West Side ,20033436,Michael,Manhattan,Upper West Side,40.79254,-73.97531,Private room,250,1,6,2015-05-19,0.1,1,365,"{""Hot water"", ""Heating"", ""Wifi"", ""Refrigerator""}",213.0,1.0
31671043,Spacious Sun-Drenched UWS Apartment,4005376,Adam,Manhattan,Upper West Side,40.78966,-73.9776,Entire home/apt,107,25,1,2019-05-06,0.47,1,170,"{""Wifi"", ""Heating"", ""Kitchen""}",,2.0
25475944,Tourist spot,191804394,Pnb,Bronx,Longwood,40.81668,-73.89988,Private room,35,1,38,2019-06-23,2.82,2,75,"{""Wifi""}",255.0,
21547791,Crown Heights Newly Renovated 3 Bedroom Apartment,88001494,Mendy,Brooklyn,Crown Heights,40.66389,-73.93736,Private room,150,2,16,2019-06-11,0.87,3,66,"{""Kitchen"", ""Air conditioning"", ""Wifi"", ""Heating"", ""Hot water""}",205.0,1.0
36280703,Open light loft in the heart of Manhattan,99927578,Maria,Manhattan,Hell's Kitchen,40.75906,-73.99049,Entire home/apt,300,5,0,,,1,83,"{""Washer"", ""Heating"", ""Hot water"", ""Kitchen"", ""Refrigerator"", ""Wifi"", ""Microwave"", ""Air conditioning""}",2175.0,3.0
4189428,Gorgeous Park Slope Space & Light,21734605,Jenn,Brooklyn,Park Slope,40.67925,-73.97463,Entire home/apt,95,4,0,,,2,0,"{""Microwave"", ""Kitchen"", ""Heating""}",646.0,1.0
10233905,"Sunny Brooklyn, NYC Apartment",14590096,Sophia,Brooklyn,East New York,40.6729,-73.88919,Entire home/apt,70,30,62,2019-01-01,1.56,1,7,"{""Hot water""}",1951.0,4.0
15546982,Chill in Downtown Brooklyn Clinton Hill Pratt Univ,100718,Brian,Brooklyn,Clinton Hill,40.69278,-73.965,Entire home/apt,95,1,13,2019-06-23,0.41,1,0,"{""Refrigerator""}",470.0,0.0
28417682,Great private room in Sunnyside NYC 7 min Subway,58234433,Martin,Queens,Sunnyside,40.73587,-73.92027,Private room,90,1,11,2019-06-03,1.1,8,319,"{""Microwave""}",122.0,1.0
21631407,Heart of Bedstuy,35083858,Garren,Brooklyn,Bedford-Stuyvesant,40.69283,-73.94573,Entire home/apt,100,1,0,,,1,0,"{""Microwave"", ""Hot water""}",502.0,
26608589,Midtown 45 Manhattan with a view,173227728,Loretta,Manhattan,Midtown,40.75157,-73.97134,Private room,250,3,0,,,1,5,"{""Hot water"", ""Refrigerator"", ""Washer""}",177.0,1.0
19083490,I ❤️NY,35031975,Ej,Manhattan,Hell's Kitchen,40.75625,-73.99336,Entire home/apt,207,1,0,,,1,0,"{""Microwave"", ""Heating"", ""Wifi"", ""Hot water"", ""Kitchen""}",594.0,1.0
6822854,Two Story Room With Reclaimed Bed,23582893,Laramie,Brooklyn,Bushwick,40.6904,-73.91538,Private room,58,6,31,2019-05-25,0.63,8,147,"{""Air conditioning""}",146.0,1.0
34742586,Bright and Sunny Urban Getaway,85521952,Gregory,Manhattan,Inwood,40.86858,-73.92042,Entire home/apt,200,2,1,2019-06-30,1.0,1,234,"{""Heating"", ""Refrigerator"", ""Washer""}",514.0,0.0
21769638,Bohemian chic Brooklyn floor thru,82119233,Jenny,Brooklyn,Bedford-Stuyvesant,40.69395,-73.95232,Entire home/apt,135,3,46,2019-06-30,2.36,2,255,"{""Refrigerator"", ""Wifi"", ""Heating""}",862.0,1.0
26043335,Luminous and Spacious Private Room,4167027,Jam,Brooklyn,Kensington,40.64595,-73.97578,Private room,60,5,3,2019-04-16,0.45,1,344,"{""Air conditioning""}",247.0,1.0
23451337,Spacious fully furnished studio apartment,83786650,Bridge,Manhattan,Upper East Side,40.75988,-73.96115,Entire home/apt,100,30,5,2019-04-30,0.34,8,229,"{""Hot water""}",1052.0,2.0
190267,Large Luxury Upper East Side Studio,918866,Marina,Manhattan,Upper East Side,40.76684,-73.95944,Entire home/apt,169,7,39,2019-07-07,0.41,1,44,"{""Heating"", ""Wifi"", ""Refrigerator"", ""Washer"", ""Air conditioning""}",539.0,1.0
8338312,Vacation Rental in Prospect Heights,1854179,Fedor,Brooklyn,Prospect Heights,40.68043,-73.96781,Entire home/apt,160,5,5,2018-07-15,0.11,1,0,"{""Air conditioning"", ""Washer"", ""Refrigerator""}",1559.0,3.0
34801106,Private Lrg bedroom shared aprtmnt 12mins from NYC,217484432,Dion,Queens,Ditmars Steinway,40.7754,-73.90787,Private room,115,1,2,2019-05-19,1.15,2,304,"{""Air conditioning"", ""Hot water""}",153.0,1.0
20196339,Private Guest Suite  Less than 10 min to JFK :),7097558,Louise,Queens,South Ozone Park,40.66941,-73.79148,Entire home/apt,50,1,310,2019-07-06,13.27,2,23,"{""Hot water""}",1328.0,3.0
7870258,- C - Cozy Secure Private Room in a Shared Loft,31304940,John,Brooklyn,Williamsburg,40.71755,-73.96419,Private room,60,2,99,2019-06-15,2.1,8,77,"{""Wifi""}",279.0,1.0
23344293,Cozy 2,156505456,John,Brooklyn,East New York,40.66122,-73.88672,Private room,52,3,23,2019-05-27,1.37,13,90,"{""Microwave""}",238.0,1.0
31470251,Stunning Centra Park View - Huge Sunny Corner 1br,13773574,Cecile,Manhattan,Midtown,40.76539,-73.98336,Entire home/apt,225,30,0,,,12,343,"{""Air conditioning"", ""Microwave"", ""Hot water"", ""Kitchen"", ""Heating""}",328.0,0.0
20141920,"12 Mins to Manhattan, 25 Mins to Times Square.",136812761,Wendy,Brooklyn,Bedford-Stuyvesant,40.69537,-73.93598,Entire home/apt,389,1,107,2019-07-06,4.77,3,64,"{""Heating"", ""Washer"", ""Wifi"", ""Air conditioning"", ""Kitchen"", ""Refrigerator"", ""Hot water""}",570.0,1.0
16122441,Big and Bright Apartment with Balcony,6171011,Sebastian,Manhattan,East Harlem,40.81067,-73.93896,Entire home/apt,150,7,4,2019-04-02,0.3,1,127,"{""Heating"", ""Microwave"", ""Wifi"", ""Refrigerator""}",698.0,1.0
24085451,Elegant and Comfortable Home Away from Home in UES,47929235,Samir,Manhattan,East Harlem,40.78723,-73.94956,Private room,100,7,68,2019-06-22,4.39,1,77,"{""Hot water"", ""Microwave"", ""Air conditioning""}",236.0,1.0
21139788,Sunny room in a spacious Williamsburg apt,17344471,Chris,Brooklyn,Williamsburg,40.71655,-73.94162,Private room,85,1,28,2018-08-28,1.35,2,0,"{""Refrigerator"", ""Hot water""}",270.0,1.0
34997828,Full Service 3 Bedroom Apartment-Washer Dryer,221200420,Adam,Manhattan,Murray Hill,40.74334,-73.97213,Entire home/apt,300,30,0,,,23,249,"{""Kitchen"", ""Heating"", ""Washer"", ""Refrigerator"", ""Microwave"", ""Wifi"", ""Air conditioning"", ""Hot water""}",708.0,1.0
25519674,Hells Kitchen Pied-à-terre,72470941,Eric,Manhattan,Hell's Kitchen,40.76747,-73.9862,Private room,125,3,6,2018-09-17,0.47,1,2,"{""Microwave"", ""Washer""}",185.0,1.0
34899120,Gorgeous midtown apartment near Times square,105626720,Bosi,Manhattan,Hell's Kitchen,40.76189,-73.98765,Entire home/apt,200,31,0,,,5,341,"{""Washer"", ""Hot water"", ""Refrigerator"", ""Microwave"", ""Kitchen""}",1088.0,2.0
4227499,Cozy Home w/Private Garden&Hot Tub!,2811458,Brandon,Manhattan,Chelsea,40.74724,-74.00355,Entire home/apt,395,4,73,2018-01-03,1.27,1,2,"{""Hot water"", ""Heating"", ""Kitchen"", ""Washer"", ""Air conditioning"", ""Wifi"", ""Refrigerator"", ""Microwave""}",1718.0,3.0
15915152,Manhattan apt near Empire State & UN wfree US cell,21463097,Vanessa,Manhattan,Murray Hill,40.74494,-73.97554,Entire home/apt,180,7,95,2019-06-30,3.01,1,87,"{""Hot water"", ""Wifi"", ""Kitchen"", ""Heating"", ""Air conditioning""}",839.0,1.0
9092331,"Large, beautiful and sunny room",47407352,Dorota,Manhattan,Inwood,40.86444,-73.92899,Private room,45,5,0,,,1,0,"{""Hot water""}",62.0,1.0
9310959,"Cozy, 1 bedroom Brownstone Apt",7065964,Ashley,Brooklyn,Crown Heights,40.66722,-73.948,Entire home/apt,75,2,161,2019-06-28,3.65,1,183,"{""Heating""}",595.0,1.0
29852434,Single Bedroom near Columbia University,73655921,七,Manhattan,Morningside Heights,40.8088,-73.95949,Private room,55,8,0,,,1,177,"{""Air conditioning""}",,1.0
11457547,"NEW! Furnished, East Village Gem",16589150,Daniel,Manhattan,East Village,40.72526,-73.99031,Private room,79,2,14,2016-06-17,0.34,1,0,"{""Heating""}",174.0,1.0
12984848,"Private Room in Greenpoint, Brooklyn",183504,Chris,Brooklyn,Greenpoint,40.73547,-73.9545,Private room,45,28,9,2019-06-01,0.37,1,332,"{""Refrigerator""}",254.0,1.0
13378609,Experience New York from our place. (Free parking),45937956,Fahim,Queens,Jackson Heights,40.75087,-73.89365,Entire home/apt,125,2,32,2019-06-09,0.85,2,50,"{""Hot water"", ""Air conditioning"", ""Wifi""}",393.0,0.0
32841296,"❋ FAB BROOKLYN ROOM ❋ PRIVATE ENSUITE, 2 BED'S ;-)",7598620,Daniel,Brooklyn,Bushwick,40.69826,-73.93474,Private room,58,1,26,2019-07-07,7.03,1,70,"{""Air conditioning""}",214.0,1.0
23979192,"Huge, bright 1 bed w/ priv yard in Crown Heights!",15538912,Michelle,Brooklyn,Crown Heights,40.67395,-73.94874,Entire home/apt,77,3,3,2018-09-23,0.2,1,0,"{""Heating"", ""Wifi""}",730.0,1.0
35388353,Brooklyn Brownstone Charm,1903663,Rachel,Brooklyn,Bedford-Stuyvesant,40.68805,-73.95954,Private room,125,3,1,2019-06-27,1.0,2,365,"{""Wifi"", ""Air conditioning"", ""Heating""}",130.0,1.0
981494,Large and sunny one BR (600 sq.ft),5207582,Olivia,Manhattan,Morningside Heights,40.81062,-73.96015,Entire home/apt,100,1,0,,,1,0,"{""Wifi"", ""Microwave""}",877.0,2.0
2995000,Bright Brooklyn garden apartment!,1971142,David,Brooklyn,Bedford-Stuyvesant,40.68271,-73.94295,Entire home/apt,140,2,205,2019-07-07,3.26,1,294,"{""Washer""}",937.0,2.0
21642874,Luxe NYC apt w/ balcony + stunning skyline views,8716709,Stacey,Brooklyn,Williamsburg,40.711,-73.95701,Entire home/apt,300,2,0,,,1,0,"{""Refrigerator"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Heating"", ""Hot water""}",631.0,1.0
34572976,Empire CIty - King Lux King Room,224414117,Gabriel,Manhattan,Hell's Kitchen,40.75688,-73.99862,Private room,999,1,5,2019-07-02,4.17,30,348,"{""Hot water"", ""Washer"", ""Air conditioning"", ""Heating"", ""Kitchen"", ""Refrigerator"", ""Wifi""}",198.0,1.0
21937451,AMAZING STUDIO IN CHELSEA (up to 4) Special price!,21621745,Paulina,Manhattan,Chelsea,40.74927,-74.00122,Entire home/apt,200,1,7,2019-03-04,0.37,1,0,"{""Microwave"", ""Refrigerator"", ""Wifi""}",907.0,2.0
1811446,Private Room,9490594,Brian,Manhattan,Chelsea,40.74166,-73.99892,Private room,90,30,83,2017-10-23,1.2,1,282,"{""Air conditioning"", ""Heating"", ""Microwave""}",134.0,1.0
7387862,Cozy bedroom in E. Village in July,38702813,Alexander,Manhattan,Lower East Side,40.72309,-73.98926,Private room,150,1,0,,,1,0,"{""Heating"", ""Microwave"", ""Refrigerator""}",211.0,1.0
26786123,Comfy brand new designer duplex 2 min from L train,1809268,Célestine,Brooklyn,Bushwick,40.69433,-73.90649,Private room,60,3,5,2018-12-02,0.43,1,0,"{""Wifi""}",207.0,
